time,open,high,low,close,volume
2024-09-29T00:00:00Z,0.9296676858953222,0.9364330336486939,0.9223646750214674,0.9272004948218776,
2024-09-30T00:00:00Z,0.9272004948218776,0.9272751612017502,0.8547628732969341,0.8642336245449492,
2024-10-01T00:00:00Z,0.8642336245449492,0.8853534916957896,0.7845521546929508,0.7985073101443005,
2024-10-02T00:00:00Z,0.7985073101443005,0.8330975166877201,0.7805160920185195,0.792768321023978,
2024-10-03T00:00:00Z,0.792768321023978,0.8123034223213907,0.7783128826627556,0.7963679494985015,
2024-10-04T00:00:00Z,0.7963679494985015,0.8391514595966468,0.7892813671833439,0.8300137562824143,
2024-10-05T00:00:00Z,0.8300137562824143,0.8357681745836952,0.8210272134905218,0.8296799587157984,
2024-10-06T00:00:00Z,0.8296799587157984,0.8501793121969496,0.823050858713108,0.8486226293525159,
2024-10-07T00:00:00Z,0.8486226293525159,0.8861155947249421,0.8343670696854674,0.8343670696854674,
2024-10-08T00:00:00Z,0.8343670696854674,0.8477859724763294,0.8252714823107176,0.8307700034114449,
2024-10-09T00:00:00Z,0.8307700034114449,0.8390734398848343,0.7858627318372375,0.791381362236573,
2024-10-10T00:00:00Z,0.791381362236573,0.8057516634374834,0.7468607966338786,0.7809411275859462,
2024-10-11T00:00:00Z,0.7809411275859462,0.8615196481860156,0.7764140987790235,0.8384338842272827,
2024-10-12T00:00:00Z,0.8384338842272827,0.8629791221558395,0.8384338842272827,0.8597245594318025,
2024-10-13T00:00:00Z,0.8597245594318025,0.8602494367417813,0.8300623461715273,0.84924904187891,
2024-10-14T00:00:00Z,0.84924904187891,0.9398177494505814,0.8408332982715992,0.9351328022835687,
2024-10-15T00:00:00Z,0.9351328022835687,0.9744707207838188,0.9110676405034527,0.9630131404159036,
2024-10-16T00:00:00Z,0.9630131404159036,0.9948092374617169,0.9564504527437733,0.9796179404882903,
2024-10-17T00:00:00Z,0.9796179404882903,0.9872107921873207,0.9558440488105376,0.9741190064525179,
2024-10-18T00:00:00Z,0.9741190064525179,1.0147869553294693,0.9680284991812678,1.0000238736480833,
2024-10-19T00:00:00Z,1.0000238736480833,1.0053743952967684,0.9934792093924066,0.9948208607853831,
2024-10-20T00:00:00Z,0.9948208607853831,1.0239102732329304,0.9948208607853831,1.0172539233199542,
2024-10-21T00:00:00Z,1.0172539233199542,1.027272254678614,0.9615143896973952,0.9747976709925602,
2024-10-22T00:00:00Z,0.9747976709925602,0.9819905495173331,0.9581875516911713,0.9728771653828131,
2024-10-23T00:00:00Z,0.9728771653828131,0.9728771653828131,0.9230266085637192,0.9531520634194772,
2024-10-24T00:00:00Z,0.9531520634194772,1.0066061664403485,0.94862871245789,0.9949539955338923,
2024-10-25T00:00:00Z,0.9949539955338923,1.0077559700703231,0.9304085470822421,0.9533269652858649,
2024-10-26T00:00:00Z,0.9533269652858649,0.9702648455190341,0.9483706965829343,0.9642924258295217,
2024-10-27T00:00:00Z,0.9642924258295217,0.994227564928148,0.9598982310327805,0.9885738603537184,
2024-10-28T00:00:00Z,0.9885738603537184,1.0451901040410057,0.9793649731982995,1.0418607577440224,
2024-10-29T00:00:00Z,1.0418607577440224,1.1451250629016247,1.0387491223032361,1.1207952249249309,
2024-10-30T00:00:00Z,1.1207952249249309,1.1207952249249309,1.0856416464568333,1.1096699107894914,
2024-10-31T00:00:00Z,1.1096699107894914,1.1161129414698927,1.032773933749072,1.0482984717858639,
2024-11-01T00:00:00Z,1.0482984717858639,1.0800729210337692,1.005791645614579,1.0230213335229061,
2024-11-02T00:00:00Z,1.0230213335229061,1.0315567985502143,1.0122761383411116,1.015606113143157,
2024-11-03T00:00:00Z,1.015606113143157,1.0164525581094734,0.9662858327976747,1.001258208627498,
2024-11-04T00:00:00Z,1.001258208627498,1.0127441914982023,0.9474475549452287,0.9707157113276925,
2024-11-05T00:00:00Z,0.9707157113276925,1.0424638101928465,0.9663453662539112,1.016561464989879,
2024-11-06T00:00:00Z,1.016561464989879,1.2146817527764993,1.016561464989879,1.194453512123172,
2024-11-07T00:00:00Z,1.194453512123172,1.2246897406393498,1.1630105117885399,1.2032369963520027,
2024-11-08T00:00:00Z,1.2032369963520027,1.2398238941475372,1.1985487091502651,1.219030110839602,
2024-11-09T00:00:00Z,1.219030110839602,1.2299790564530886,1.2009787719332456,1.2248288964349712,
2024-11-10T00:00:00Z,1.2248288964349712,1.3662566725965348,1.2227139696787734,1.3435311676549682,
2024-11-11T00:00:00Z,1.3435311676549682,1.6246064970887713,1.3421108820478729,1.6043486067481323,
2024-11-12T00:00:00Z,1.6043486067481323,1.646399135487171,1.4984278697472646,1.5890936982732444,
2024-11-13T00:00:00Z,1.5890936982732444,1.7582993424619415,1.5343632351812164,1.6638907963856855,
2024-11-14T00:00:00Z,1.6638907963856855,1.6971538344710597,1.537588234285068,1.5440082279366398,
2024-11-15T00:00:00Z,1.5440082279366398,1.701178478964949,1.5440082279366398,1.6792415473288003,
2024-11-16T00:00:00Z,1.6792415473288003,1.7006601764868972,1.6519936771531611,1.660389328915125,
2024-11-17T00:00:00Z,1.660389328915125,1.688568529869283,1.6042907220313831,1.634984409691486,
2024-11-18T00:00:00Z,1.634984409691486,1.718628525530985,1.629317361858502,1.660850288155693,
2024-11-19T00:00:00Z,1.660850288155693,1.7684880927941826,1.660131878583595,1.7210149117860032,
2024-11-20T00:00:00Z,1.7210149117860032,1.8050971736778225,1.6978508782343373,1.785568835376632,
2024-11-21T00:00:00Z,1.785568835376632,1.9495874900935,1.7843914047160663,1.9412193819908101,
2024-11-22T00:00:00Z,1.9412193819908101,1.981922975885683,1.8990121951073637,1.9610574525690905,
2024-11-23T00:00:00Z,1.9610574525690905,1.9610574525690905,1.9033663236274938,1.9097866179291363,
2024-11-24T00:00:00Z,1.9097866179291363,1.9435637379598771,1.8457233139968277,1.9178951338942987,
2024-11-25T00:00:00Z,1.9178951338942987,1.9510890885555765,1.7422019837907026,1.7422019837907026,
2024-11-26T00:00:00Z,1.7422019837907026,1.8044850039873597,1.6685623282207092,1.695592187517409,
2024-11-27T00:00:00Z,1.695592187517409,1.8866869899065648,1.691944642524649,1.8432155256094902,
2024-11-28T00:00:00Z,1.8432155256094902,1.8593066919470147,1.798590555682696,1.8266347708551196,
2024-11-29T00:00:00Z,1.8266347708551196,1.930597167720348,1.822317193881358,1.8859602179127433,
2024-11-30T00:00:00Z,1.8859602179127433,1.8859602179127433,1.8433613723933642,1.8517474154353397,
2024-12-01T00:00:00Z,1.8517474154353397,1.897432498061576,1.8272849318010633,1.8832397380324124,
2024-12-02T00:00:00Z,1.8832397380324124,1.904587468993442,1.7913640661693198,1.8224819042803355,
2024-12-03T00:00:00Z,1.8224819042803355,1.8375139748892597,1.7511990054999766,1.827485099616461,
2024-12-04T00:00:00Z,1.827485099616461,1.931129904067079,1.784202311204041,1.9264940768245924,
2024-12-05T00:00:00Z,1.9264940768245924,2.1000788615578796,1.810867561108426,1.8532034987064525,
2024-12-06T00:00:00Z,1.8532034987064525,2.040973842513841,1.8382416711516238,1.9664880210950308,
2024-12-07T00:00:00Z,1.9664880210950308,1.9856692924866504,1.9424688842182223,1.964155739529987,
2024-12-08T00:00:00Z,1.964155739529987,1.981421413207945,1.92499199840237,1.9702406408655864,
2024-12-09T00:00:00Z,1.9702406408655864,1.9991727396199985,1.8260797940956468,1.8695756266969,
2024-12-10T00:00:00Z,1.8695756266969,1.889736007735345,1.759992044029606,1.8431397230585393,
2024-12-11T00:00:00Z,1.8431397230585393,2.0138082319969146,1.8115531285484248,2.0049272326964527,
2024-12-12T00:00:00Z,2.0049272326964527,2.044607489422565,1.9434809499141592,1.955487951885407,
2024-12-13T00:00:00Z,1.955487951885407,2.0288163601360534,1.9370196221544542,2.0109034040671943,
2024-12-14T00:00:00Z,2.0109034040671943,2.051292582903535,1.9863176078246523,1.9993662732876085,
2024-12-15T00:00:00Z,1.9993662732876085,2.1386438908086145,1.9993662732876085,2.1238330068375797,
2024-12-16T00:00:00Z,2.1238330068375797,2.255090558125053,2.0932046523740304,2.1802257675252674,
2024-12-17T00:00:00Z,2.1802257675252674,2.2661029178641496,2.1769739028055546,2.1895058967051235,
2024-12-18T00:00:00Z,2.1895058967051235,2.1974650120129704,1.9716904509017998,1.9765250413155955,
2024-12-19T00:00:00Z,1.9765250413155955,2.0448614816495994,1.807965076067156,1.8815459568841257,
2024-12-20T00:00:00Z,1.8815459568841257,1.8823279285229209,1.6852917251238801,1.8644153207864087,
2024-12-21T00:00:00Z,1.8644153207864087,1.9372402169397611,1.8364196772734207,1.856046259648655,
2024-12-22T00:00:00Z,1.856046259648655,1.8596139434123982,1.7542263066658146,1.774776901748393,
2024-12-23T00:00:00Z,1.774776901748393,1.8195733227626698,1.6845759116620838,1.763019289232099,
2024-12-24T00:00:00Z,1.763019289232099,1.922269327590396,1.7290344036088596,1.9045970585092087,
2024-12-25T00:00:00Z,1.9045970585092087,1.9252357750360318,1.8721651409509195,1.9252357750360318,
2024-12-26T00:00:00Z,1.9252357750360318,1.938009345192767,1.775884033515421,1.7945555162993103,
2024-12-27T00:00:00Z,1.7945555162993103,1.8419389139957607,1.724092666252669,1.7475883328493755,
2024-12-28T00:00:00Z,1.7475883328493755,1.7823505050860113,1.7441172144512778,1.7823505050860113,
